product_id,product_title,rating,summary,review,combined_text,review_length,category
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,1.0,Useless product,zero bass. not worth the price ..better headphones for half the price like Flipkarts very own .build quality is ok .. headphones fits good in Ur ears .but important is sound quality which it lacks,zero bass. not worth the price ..better headphones for half the price like Flipkarts very own .build quality is ok .. headphones fits good in Ur ears .but important is sound quality which it lacks Useless product,35,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Simply awesome,"One of the best under 500 if you can get ,started loving from the first day.Clarity of microphone is awesome.Bass is really good with equalisation of treble .Build quality is beyond level.Thanks Flipkart ❤","One of the best under 500 if you can get ,started loving from the first day.Clarity of microphone is awesome.Bass is really good with equalisation of treble .Build quality is beyond level.Thanks Flipkart ❤ Simply awesome",34,BoAt
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Fabulous!,It so nice but nickband so tall but otherwise is best headphone call vibraion and fast charging nice product.....,It so nice but nickband so tall but otherwise is best headphone call vibraion and fast charging nice product..... Fabulous!,19,BoAt
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Great product,"Worth buying, great product in this price, looking stylish, I like one feature in this we can also connect one earbud with one phone and 2nd with another phone, so that 2 people can use this with different device.","Worth buying, great product in this price, looking stylish, I like one feature in this we can also connect one earbud with one phone and 2nd with another phone, so that 2 people can use this with different device. Great product",39,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4.0,Very Good,l am happy with that purchase.... l like the design of the headphone.... l like the quality of the bass also...,l am happy with that purchase.... l like the design of the headphone.... l like the quality of the bass also... Very Good,21,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3.0,Does the job,"Writing this review after one and half months of purchasing. Pros:-1) Battery backup is good, not great but you can't expect more from this2) Sound is good. If you're an audiophile don't go for it, though sounds good but it would disappoint you.2) Bass is good. Cons:-1) You would hate it for its turbulences. Right pair of the bluetooth headset got corrupted in just 45 days of light using and doesn't gets connected. After talking to the customer representative, they fu*king suggested m...","Writing this review after one and half months of purchasing. Pros:-1) Battery backup is good, not great but you can't expect more from this2) Sound is good. If you're an audiophile don't go for it, though sounds good but it would disappoint you.2) Bass is good. Cons:-1) You would hate it for its turbulences. Right pair of the bluetooth headset got corrupted in just 45 days of light using and doesn't gets connected. After talking to the customer representative, they fu*king suggested m... Does the job",83,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Simply awesome,The BEST under 2k. The magnetic control is awesome. Neck band is really comfortable. The bass is not that good. But the overall sound is very very balanced and enriched. I had an awesome experience with it. The battery life is great. Easily gave me 20 hours of backup. This is an overall value for money product. Go for it.,The BEST under 2k. The magnetic control is awesome. Neck band is really comfortable. The bass is not that good. But the overall sound is very very balanced and enriched. I had an awesome experience with it. The battery life is great. Easily gave me 20 hours of backup. This is an overall value for money product. Go for it. Simply awesome,60,OnePlus
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Super!,Writing review after 3 days usage.... battery backup is really nice......am using redmi fast charger it's fully charged within 10min..... sound quality is really awesome..... decent bass....if you need heavy bass it's not your option....I really like this....,Writing review after 3 days usage.... battery backup is really nice......am using redmi fast charger it's fully charged within 10min..... sound quality is really awesome..... decent bass....if you need heavy bass it's not your option....I really like this.... Super!,38,OnePlus
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Wonderful,I brought this product as I was looking for a sweat proof headset for my workouts. I got it for 899 and I have to say that am pretty satisfied with the features and the quality that the headset has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!!,I brought this product as I was looking for a sweat proof headset for my workouts. I got it for 899 and I have to say that am pretty satisfied with the features and the quality that the headset has to deliver. I would definitely recommend this product to my family and friends. Just go for it !!! Wonderful,58,BoAt
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Perfect product!,After using 15 says I'm writing a review done quality is awesome bass is is awesome design and build is awesome  battery is great but not that much hope much you are thinking over value for money thanks Mr. madhav seth and realme,After using 15 says I'm writing a review done quality is awesome bass is is awesome design and build is awesome  battery is great but not that much hope much you are thinking over value for money thanks Mr. madhav seth and realme Perfect product!,43,realme
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4.0,Worth the money,This Ear phones is very nice. But it's not comfortable to use calls because the volume controller and voice mic is too long that's Y it's not comfortable to take calls Otherwise it is excellent Sound and base Volume after 6(Six) Months it's not working,This Ear phones is very nice. But it's not comfortable to use calls because the volume controller and voice mic is too long that's Y it's not comfortable to take calls Otherwise it is excellent Sound and base Volume after 6(Six) Months it's not working Worth the money,45,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,4.0,Good choice,price wise quality good. sound good. Bass is good. Everything about it is good not excellent. wire length is nice not to short nor to long. wire is tangle free. Build quality is good. in ear fit is good. Budget wise one can go for it.,price wise quality good. sound good. Bass is good. Everything about it is good not excellent. wire length is nice not to short nor to long. wire is tangle free. Build quality is good. in ear fit is good. Budget wise one can go for it. Good choice,46,BoAt
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Fabulous!,1. Attractive price2. Timely delivered3. Built quality is good4. Sound quality is good5. Bass is poor6. Battery backup ( Stand-by) - 12 hrs                                (Continuously played) - 8 hrs7. Fast connectivity8. Comfortable on ears.,1. Attractive price2. Timely delivered3. Built quality is good4. Sound quality is good5. Bass is poor6. Battery backup ( Stand-by) - 12 hrs                                (Continuously played) - 8 hrs7. Fast connectivity8. Comfortable on ears. Fabulous!,33,BoAt
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Brilliant,"Very very good product awesome bass sound quality is genuine as well as battery backup is too good.and one of the best thing in this it's look,golden boarders make it too much good looking really loved it.","Very very good product awesome bass sound quality is genuine as well as battery backup is too good.and one of the best thing in this it's look,golden boarders make it too much good looking really loved it. Brilliant",37,U&I
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,5.0,Wonderful,First thanks to flipkart for super fast delivery.Boat has brought great airdopes in such a affordable price.Sound quality is good .Light weight .Good colors.Bass could have been better.Overall great product from Made in India Brand Boat.,First thanks to flipkart for super fast delivery.Boat has brought great airdopes in such a affordable price.Sound quality is good .Light weight .Good colors.Bass could have been better.Overall great product from Made in India Brand Boat. Wonderful,36,BoAt
ACCEVQZABYWJHRHF,BoAt BassHeads 100 Wired Headset,5.0,Mind-blowing purchase,Amazing headset no words for it. sound quality is very very good. Bass quality is awesome. Looks very beautiful and decent. Thanks to flipkart for providing this amazing product.,Amazing headset no words for it. sound quality is very very good. Bass quality is awesome. Looks very beautiful and decent. Thanks to flipkart for providing this amazing product. Mind-blowing purchase,29,BoAt
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4.0,Pretty good,Good,Good Pretty good,1,realme
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Fabulous!,Very great product at this price I will assure that this is a value for money product and the bass and sound quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the fast charging technology was working very well and the ear are fixing suitable in our ear the music quality was great,Very great product at this price I will assure that this is a value for money product and the bass and sound quality was awesome the build quality was great 👌 and this product has a mat finish which gives a class and flagship look this is the best and the fast charging technology was working very well and the ear are fixing suitable in our ear the music quality was great Fabulous!,72,BoAt
